arm,step,seed_i,seed_j,rmse,rmse_over_initial
open,114,3,5,0.44502870086284163,5.556688836828597
open,114,3,6,0.45407602608719894,5.646864526471189
open,114,3,7,0.44726856464721454,5.573825493000808
open,114,4,5,0.43515875982728963,5.4311250292040345
open,114,4,6,0.4456396346529162,5.534025663813515
open,114,4,7,0.4414274688306316,5.500392684053523
open,114,5,6,0.45343280338286546,5.643255546318039
open,114,5,7,0.4452693113642179,5.542011443737358
open,114,6,7,0.45477401089784486,5.675167881580934
open,115,0,1,0.438448929109975,5.46513676799319
open,115,0,2,0.4453806154912119,5.554695978142936
open,115,0,3,0.44123015393977477,5.513816057026479
open,115,0,4,0.4393689882150792,5.479351091803788
open,115,0,5,0.4442689842994309,5.546371736574214
open,115,0,6,0.4513734243039618,5.623144089940621
open,115,0,7,0.4470755451475318,5.569656925000353
open,115,1,2,0.442114299073644,5.525180339944107
open,115,1,3,0.4412031062644401,5.499282429014881
open,115,1,4,0.436020132972121,5.431878927344972
open,115,1,5,0.4404992143950866,5.482739114399392
open,115,1,6,0.4481754019121652,5.579680638080127
open,115,1,7,0.43958066840632276,5.495722048284927
open,115,2,3,0.448181933609982,5.590588441824152
open,115,2,4,0.44194142449487184,5.49495730827036
open,115,2,5,0.44715805777003803,5.575914134758295
open,115,2,6,0.4564701608835425,5.689541096429888
open,115,2,7,0.4481395932014745,5.60178384320429
open,115,3,4,0.4400071807066477,5.475670897196391
open,115,3,5,0.44502953752703006,5.556699283531354
open,115,3,6,0.4540768940027806,5.646875319821705
open,115,3,7,0.44726927189541466,5.573834306671966
open,115,4,5,0.4351592310937436,5.431130910981606
open,115,4,6,0.4456402282084096,5.534033034682437
open,115,4,7,0.4414280524590896,5.500399956337028
open,115,5,6,0.4534336531902739,5.643266122704078
open,115,5,7,0.44527034901034107,5.542024358722835
open,115,6,7,0.4547749484352502,5.67517958119886
open,116,0,1,0.4384493738404699,5.465142311427825
open,116,0,2,0.44538107083124856,5.554701657050779
open,116,0,3,0.4412308872395093,5.513825220679087
open,116,0,4,0.4393694761338124,5.479357176616588
open,116,0,5,0.4442695471122387,5.546378762878459
open,116,0,6,0.45137421178272824,5.623153900235895
open,116,0,7,0.4470761947532852,5.569665017773985
open,116,1,2,0.44211481344443176,5.525186768126525
open,116,1,3,0.44120352388933515,5.499287634411703
open,116,1,4,0.436020462623487,5.43188303409641
open,116,1,5,0.4404996612213793,5.482744675889429
open,116,1,6,0.4481760473787724,5.579688673990879
open,116,1,7,0.4395812426660819,5.495729227790867
open,116,2,3,0.44818257881995194,5.5905964901258125
open,116,2,4,0.4419420286995383,5.4949648207565485
open,116,2,5,0.44715872048291183,5.5759223985701984
open,116,2,6,0.4564709623704314,5.689551086332807
open,116,2,7,0.44814017987324445,5.601791176652376
open,116,3,4,0.4400077472863581,5.475677947999576
open,116,3,5,0.44503035562324295,5.556709498391844
open,116,3,6,0.45407768679352284,5.646885178923841
open,116,3,7,0.4472699222685101,5.573842411570065
open,116,4,5,0.43515969408542227,5.431136689483446
open,116,4,6,0.4456408001190574,5.534040136762136
open,116,4,7,0.44142858238673743,5.500406559483327
open,116,5,6,0.4534344735159391,5.643276332171335
open,116,5,7,0.44527131887606625,5.542036430084616
open,116,6,7,0.4547758196091832,5.675190452660741
open,117,0,1,0.4384497680820424,5.465147225532913
open,117,0,2,0.44538146981980453,5.554706633154475
open,117,0,3,0.4412315714199876,5.513833770514752
open,117,0,4,0.4393699075252724,5.479362556480281
open,117,0,5,0.44427009201566425,5.546385565597229
open,117,0,6,0.4513749320605718,5.623162873351903
open,117,0,7,0.4470767823817253,5.569672338435663
open,117,1,2,0.4421152769583738,5.525192560741976
open,117,1,3,0.44120389600986953,5.499292272629085
open,117,1,4,0.4360207687960037,5.43188684835157
open,117,1,5,0.4405000839930705,5.482749937980285
open,117,1,6,0.44817662816442316,5.579695904638604
open,117,1,7,0.4395817546420504,5.495735628612879
open,117,2,3,0.448183160618647,5.590603747439899
open,117,2,4,0.44194260116609124,5.494971938621258
open,117,2,5,0.4471593493327428,5.575930240121077
open,117,2,6,0.4564716959370067,5.689560229662503
open,117,2,7,0.44814070802602557,5.601797778608018
open,117,3,4,0.4400082641651265,5.475684380299215
open,117,3,5,0.4450311362152419,5.5567192449696226
open,117,3,6,0.45407841116181763,5.646894187128179
open,117,3,7,0.4472705025999475,5.573849643614558
open,117,4,5,0.435160161886782,5.431142528013905
open,117,4,6,0.445641340007802,5.534046841188618
open,117,4,7,0.44142907370699025,5.500412681563431
open,117,5,6,0.45343526484979346,5.64328618081733
open,117,5,7,0.4452722333413146,5.542047811908475
open,117,6,7,0.4547766154641693,5.6752003842103615
open,118,0,1,0.4384501107712697,5.465151497053202
open,118,0,2,0.4453818045565642,5.554710807922905
open,118,0,3,0.4412321704074884,5.513841255739574
open,118,0,4,0.4393702805465634,5.479367208412195
open,118,0,5,0.4442705987354994,5.546391891621938
open,118,0,6,0.4513755901911798,5.623171072246741
open,118,0,7,0.4470773110687742,5.569678924806836
open,118,1,2,0.44211569413031443,5.5251977742132645
open,118,1,3,0.4412042095334453,5.499296180477119
open,118,1,4,0.4360210295808402,5.431890097173243
open,118,1,5,0.44050047554252947,5.482754811458974
open,118,1,6,0.4481771546135039,5.579702458808534
open,118,1,7,0.43958220873312287,5.4957413057467885
open,118,2,3,0.4481836603464385,5.590609981007577
open,118,2,4,0.4419431391400343,5.494978627615967
open,118,2,5,0.44715993921648783,5.575937595777662
open,118,2,6,0.456472365255837,5.689568572194651
open,118,2,7,0.44814117333085307,5.601803594958781
open,118,3,4,0.44000871198447844,5.475689953188704
open,118,3,5,0.44503187359822627,5.556728452033774
open,118,3,6,0.4540790749643519,5.646902442140045
open,118,3,7,0.44727101486690374,5.573856027444869
open,118,4,5,0.435160613996138,5.431148170695762
open,118,4,6,0.44564182485033094,5.534052862042217
open,118,4,7,0.44142951251817686,5.500418149356015
open,118,5,6,0.45343600197208866,5.643295354766479
open,118,5,7,0.4452730818868531,5.5420583732675555
open,118,6,7,0.4547773499829705,5.675209550339932
open,119,0,1,0.4384504123633974,5.465155256310247
open,119,0,2,0.4453820899805025,5.554714367671909
open,119,0,3,0.44123274392134526,5.513848422633958
open,119,0,4,0.43937060955948287,5.479371311517666
open,119,0,5,0.4442710689683184,5.546397762133068
open,119,0,6,0.45137618741795316,5.623178512410517
open,119,0,7,0.4470777899792714,5.569684891062867
open,119,1,2,0.44211607492838456,5.525202533113882
open,119,1,3,0.44120439461186883,5.4992984873478274
open,119,1,4,0.4360212623287822,5.431892996715136
open,119,1,5,0.44050082955410225,5.482759217716768
open,119,1,6,0.44817762119197524,5.579708267603153
open,119,1,7,0.4395825899990175,5.495746072406321
open,119,2,3,0.44818406239521624,5.59061499613443
open,119,2,4,0.4419436433777182,5.494984897144897
open,119,2,5,0.44716046827609834,5.575944192977262
open,119,2,6,0.45647298924781204,5.689576349763241
open,119,2,7,0.4481415927195279,5.601808837353648
open,119,3,4,0.44000912875325465,5.475695139669195
open,119,3,5,0.44503256912657424,5.556737136495246
open,119,3,6,0.4540796784829078,5.646909947463667
open,119,3,7,0.44727147534933864,5.573861765940569
open,119,4,5,0.4351610404900923,5.431153493677175
open,119,4,6,0.44564227694372627,5.534058476211734
open,119,4,7,0.4414299127970414,5.500423137017848
open,119,5,6,0.4534366695634939,5.643303663360105
open,119,5,7,0.4452739003469494,5.542068560170412
open,119,6,7,0.45477803214642254,5.675218063122149
open,120,0,1,0.43845068114070956,5.465158606540283
open,120,0,2,0.44538232835566816,5.554717340638239
open,120,0,3,0.4412332540951177,5.513854798001357
open,120,0,4,0.43937087255776436,5.479374591357526
open,120,0,5,0.4442714730034032,5.54640280621414
open,120,0,6,0.4513767350029269,5.623185334144016
open,120,0,7,0.44707821837489525,5.56969022800576
open,120,1,2,0.4421164163834271,5.525206800337746
open,120,1,3,0.4412045254978566,5.499300118748429
open,120,1,4,0.43602144199847376,5.4318952350154746
open,120,1,5,0.44050112992116336,5.482762956280155
open,120,1,6,0.44817804785701665,5.579713579484752
open,120,1,7,0.43958292145271965,5.495750216304245
open,120,2,3,0.4481843608601988,5.590618719164647
open,120,2,4,0.44194407417228,5.494990253505705
open,120,2,5,0.44716092792237894,5.575949924615435
open,120,2,6,0.45647354189578515,5.68958323808503
open,120,2,7,0.44814195890690306,5.601813414727647
open,120,3,4,0.44000945362023247,5.4756991824774355
open,120,3,5,0.44503320946590463,5.556745131859145
open,120,3,6,0.4540802154938804,5.646916625702634
open,120,3,7,0.4472718797234543,5.573866805218829
open,120,4,5,0.4351614225985178,5.43115826269213
open,120,4,6,0.4456426988410354,5.534063715401327
open,120,4,7,0.44143025636042404,5.500427417978254
open,120,5,6,0.45343726486454516,5.643311072254949
open,120,5,7,0.4452746631381589,5.5420780541946
open,120,6,7,0.4547786507557623,5.67522578280659
open,121,0,1,0.4384509314284448,5.465161726303187
open,121,0,2,0.4453825241234797,5.554719782214359
open,121,0,3,0.44123373856203263,5.513860852123974
open,121,0,4,0.43937108387506746,5.479377226686205
open,121,0,5,0.4442718442529133,5.54640744099141
open,121,0,6,0.4513772392645117,5.623191616161072
open,121,0,7,0.4470785989136702,5.569694968749121
open,121,1,2,0.442116724861746,5.525210655445683
open,121,1,3,0.441204624789305,5.499301356345603
open,121,1,4,0.436021584515097,5.431897010467991
open,121,1,5,0.4405014016999927,5.482766339015854
open,121,1,6,0.44817843820120884,5.579718439180135
open,121,1,7,0.4395832041238962,5.495753750313652
open,121,2,3,0.44818461761517797,5.590621921907354
open,121,2,4,0.4419444495430893,5.4949949207454285
open,121,2,5,0.4471613604801843,5.575955318469217
open,121,2,6,0.45647403007154636,5.689589322811467
open,121,2,7,0.4481422814140219,5.601817446094647
open,121,3,4,0.44000974610235083,5.475702822272179
open,121,3,5,0.4450338335977682,5.556752924854411
open,121,3,6,0.4540807224521745,5.646922930208142
open,121,3,7,0.44727224580134567,5.573871367252571
open,121,4,5,0.4351617616543797,5.431162494377087
open,121,4,6,0.4456430730046778,5.534068361826462
open,121,4,7,0.4414305576679792,5.50043117241129
open,121,5,6,0.45343781464922817,5.643317914670051
open,121,5,7,0.4452753824331326,5.542087006846116
open,121,6,7,0.454779209661557,5.6752327574448485
open,122,0,1,0.4384511558966516,5.465164524233273
open,122,0,2,0.44538268107812934,5.5547217397206605
open,122,0,3,0.441234187755733,5.51386646545619
open,122,0,4,0.4393712404875925,5.479379179794033
open,122,0,5,0.4442721690953355,5.546411496410296
open,122,0,6,0.4513777029060163,5.623197392139112
open,122,0,7,0.44707894161727596,5.56969923814281
open,122,1,2,0.4421170178032441,5.525214316387229
open,122,1,3,0.4412047237245115,5.499302589502476
open,122,1,4,0.43602169208014685,5.431898350498608
open,122,1,5,0.44050163012093174,5.48276918209111
open,122,1,6,0.44817879929286397,5.579722934688161
open,122,1,7,0.4395834473530483,5.495756791211284
open,122,2,3,0.44818485067946684,5.590624829134133
open,122,2,4,0.4419447809032226,5.494999040770583
open,122,2,5,0.44716175264898084,5.575960208685323
open,122,2,6,0.45647448598022333,5.689595005354109
open,122,2,7,0.4481425626485425,5.601820961550585
open,122,3,4,0.44001002378598963,5.475706277907192
open,122,3,5,0.4450344453010965,5.556760562665296
open,122,3,6,0.4540812172866061,5.646929083941961
open,122,3,7,0.44727259777206624,5.573875753483865
open,122,4,5,0.4351620593069179,5.431166209315863
open,122,4,6,0.4456434266148195,5.534072753014873
open,122,4,7,0.441430809059989,5.5004343048732895
open,122,5,6,0.4534383346348458,5.643324386217101
open,122,5,7,0.44527605294810807,5.542095352361004
open,122,6,7,0.4547797321983553,5.675239278230961
open,123,0,1,0.43845136153672765,5.465167087476256
open,123,0,2,0.44538280230618166,5.554723251652144
open,123,0,3,0.44123462082159287,5.513871877247453
open,123,0,4,0.4393713598008058,5.479380667743805
open,123,0,5,0.4442724899903486,5.54641550254868
open,123,0,6,0.4513781292555775,5.623202703539576
open,123,0,7,0.44707924639526614,5.569703035060048
open,123,1,2,0.44211728781453735,5.525217690765964
open,123,1,3,0.44120475786509555,5.499303015040536
open,123,1,4,0.4360217890284211,5.431899558266892
open,123,1,5,0.4405018481784832,5.48277189617692
open,123,1,6,0.44817914165057327,5.579727196962873
open,123,1,7,0.4395836504425963,5.495759330275868
open,123,2,3,0.44818504624731964,5.5906272686331295
open,123,2,4,0.4419450910822906,5.495002897437196
open,123,2,5,0.44716212702510005,5.575964877032585
open,123,2,6,0.45647488761671656,5.689600011436718
open,123,2,7,0.4481428021884318,5.6018239558200085
open,123,3,4,0.440010291655049,5.475709611404637
open,123,3,5,0.44503501386641864,5.556767661849175
open,123,3,6,0.4540817033432812,5.646935128516081
open,123,3,7,0.4472729066145715,5.573879602254749
open,123,4,5,0.43516234771719753,5.431169808903951
open,123,4,6,0.4456437530897401,5.534076807233682
open,123,4,7,0.44143103542441636,5.500437125479908
open,123,5,6,0.4534388371407395,5.643330640218026
open,123,5,7,0.44527668765433503,5.542103252184962
open,123,6,7,0.45478021606326396,5.675245316426906
open,124,0,1,0.4384515461810618,5.465169389013498
open,124,0,2,0.4453828989647662,5.5547244571582475
open,124,0,3,0.44123502658975106,5.513876947914011
open,124,0,4,0.4393714539354856,5.479381841693205
open,124,0,5,0.4442727682891059,5.546418976904119
open,124,0,6,0.45137851809203416,5.623207547607271
open,124,0,7,0.44707952025131,5.569706446752384
open,124,1,2,0.44211753891758093,5.525220828844969
open,124,1,3,0.44120476774080813,5.499303138134258
open,124,1,4,0.436021876606911,5.43190064930769
open,124,1,5,0.44050203877170435,5.4827742684238485
open,124,1,6,0.44817945166865697,5.579731056616686
open,124,1,7,0.43958381532976376,5.495761391726943
open,124,2,3,0.44818524169417745,5.590629706622844
open,124,2,4,0.44194538075295764,5.495006499108958
open,124,2,5,0.4471624360761836,5.575968730798105
open,124,2,6,0.4564752531179425,5.689604567121676
open,124,2,7,0.44814300940291873,5.601826546019095
open,124,3,4,0.4400105500861677,5.475712827451597
open,124,3,5,0.44503556107771297,5.55677449440376
open,124,3,6,0.45408216671115625,5.646940890933532
open,124,3,7,0.44727317819962925,5.573882986726268
open,124,4,5,0.435162595942826,5.431172906955853
open,124,4,6,0.44564405604097607,5.53408056933154
open,124,4,7,0.4414312327046506,5.50043958368388
open,124,5,6,0.45343928564968944,5.6433362221931285
open,124,5,7,0.44527728839909747,5.54211072931007
open,124,6,7,0.4547806697114152,5.675250977545078
open,125,0,1,0.43845170064119926,5.46517131431362
open,125,0,2,0.44538295970600494,5.554725214710559
open,125,0,3,0.4412353966618534,5.513881572506148
open,125,0,4,0.43937150993556884,5.479382540067751
open,125,0,5,0.4442730210949322,5.5464221329990515
open,125,0,6,0.4513788607218121,5.623211816038922
open,125,0,7,0.44707976212735256,5.569709460038595
open,125,1,2,0.4421177645602735,5.525223648741479
open,125,1,3,0.44120480135199236,5.499303557073727
open,125,1,4,0.4360219472021913,5.431901528773995
open,125,1,5,0.44050221475288326,5.482776458799816
open,125,1,6,0.44817973249629806,5.5797345528562055
open,125,1,7,0.4395839552161708,5.495763140613704
open,125,2,3,0.4481854339470967,5.590632104771604
open,125,2,4,0.441945633888609,5.495009646516104
open,125,2,5,0.4471627264202712,5.5759723512935295
open,125,2,6,0.4564755721707852,5.689608543864114
open,125,2,7,0.44814318486568105,5.601828739318866
open,125,3,4,0.4400107934009091,5.475715855382746
open,125,3,5,0.4450361215129567,5.556781492074374
open,125,3,6,0.45408259536886825,5.6469462216973
open,125,3,7,0.44727344765756316,5.573886344689738
open,125,4,5,0.4351628330861326,5.431175866691625
open,125,4,6,0.44564431503554824,5.534083785568377
open,125,4,7,0.4414314084385214,5.500441773410087
open,125,5,6,0.45343969307201487,5.643341292819428
open,125,5,7,0.4452778596483643,5.542117839321682
open,125,6,7,0.4547810865197146,5.675256178935257
open,126,0,1,0.4384518155079141,5.46517274609339
open,126,0,2,0.44538298773796364,5.554725564319416
open,126,0,3,0.44123576633381656,5.513886192097959
open,126,0,4,0.4393715198111005,5.479382663225066
open,126,0,5,0.44427323246464917,5.546424771794613
open,126,0,6,0.45137917633079466,5.623215747849458
open,126,0,7,0.4470799783908264,5.5697121542440104
open,126,1,2,0.44211796166399725,5.525226111981463
open,126,1,3,0.4412048087377135,5.4993036491314795
open,126,1,4,0.436021986132899,5.431902013767405
open,126,1,5,0.44050237311161045,5.482778429835313
open,126,1,6,0.4481799929977202,5.579737796038975
open,126,1,7,0.43958408897794987,5.495764812929189
open,126,2,3,0.4481856098289452,5.590634298708832
open,126,2,4,0.44194582820350287,5.495012062564899
open,126,2,5,0.4471629946253205,5.575975695722416
open,126,2,6,0.4564758679594445,5.6896122306368255
open,126,2,7,0.44814332725526373,5.601830519201018
open,126,3,4,0.44001101196174,5.475718575263769
open,126,3,5,0.4450366446376435,5.556788023880304
open,126,3,6,0.4540830106318297,5.6469513858846865
open,126,3,7,0.4472736832600247,5.573889280748988
open,126,4,5,0.43516302318112526,5.431178239227278
open,126,4,6,0.4456445546814923,5.534086761530795
open,126,4,7,0.44143156661937516,5.5004437444174945
open,126,5,6,0.4534400380895775,5.643345586779325
open,126,5,7,0.4452783999260964,5.542124563848384
open,126,6,7,0.45478147132634594,5.675260980973594
open,127,0,1,0.43845188017016107,5.4651735520892535
open,127,0,2,0.44538300031477396,5.554725721174823
open,127,0,3,0.4412361029801685,5.513890398986461
open,127,0,4,0.43937149570445777,5.479382362592197
open,127,0,5,0.4442734465657514,5.546427444689513
open,127,0,6,0.4513794706424769,5.623219414341341
open,127,0,7,0.447080171518543,5.56971456022469
open,127,1,2,0.44211811660501654,5.525228048306698
open,127,1,3,0.4412048094665036,5.499303658215329
open,127,1,4,0.4360219879117335,5.431902035927881
open,127,1,5,0.44050252643133586,5.482780338152122
open,127,1,6,0.44818022347450764,5.579740665421951
open,127,1,7,0.4395842210045435,5.4957664635510515
open,127,2,3,0.4481857672057171,5.590636261815098
open,127,2,4,0.44194598771786026,5.495014045915034
open,127,2,5,0.44716324138671076,5.575978772755917
open,127,2,6,0.45647613841074963,5.68961560159937
open,127,2,7,0.4481434474551991,5.601832021710651
open,127,3,4,0.440011198185357,5.475720892724222
open,127,3,5,0.44503715455169074,5.556794390736394
open,127,3,6,0.45408340969641564,5.646956348629963
open,127,3,7,0.4472738780626918,5.573891708364425
open,127,4,5,0.43516319568727024,5.43118039224022
open,127,4,6,0.4456447763433254,5.53408951416359
open,127,4,7,0.4414317120536614,5.50044555659671
open,127,5,6,0.4534403889949585,5.643349954016814
open,127,5,7,0.44527891402799075,5.542130962579464
open,127,6,7,0.45478183200924877,5.675265481969641
open,128,0,1,0.43845188034857224,5.465173554313096
open,128,0,2,0.445383006256826,5.554725795282882
open,128,0,3,0.4412364238488311,5.513894408709659
open,128,0,4,0.43937144974383585,5.479381789419328
open,128,0,5,0.4442736092408584,5.54642947556866
open,128,0,6,0.4513797387662516,5.623222754588103
open,128,0,7,0.44708033815614767,5.569716636192161
open,128,1,2,0.44211823813368856,5.525229567071937
open,128,1,3,0.4412048140671475,5.499303715559078
open,128,1,4,0.43602195287361234,5.43190159942778
open,128,1,5,0.44050266989832776,5.482782123835416
open,128,1,6,0.44818042560558424,5.579743181907348
open,128,1,7,0.43958435449025857,5.49576813241513
open,128,2,3,0.4481859457974787,5.590638489555584
open,128,2,4,0.44194612994822613,5.495015814361586
open,128,2,5,0.44716345122294826,5.575981389344888
open,128,2,6,0.45647638461944556,5.689618670396882
open,128,2,7,0.44814355968528735,5.601833424596504
open,128,3,4,0.44001140144113027,5.475723422141402
open,128,3,5,0.44503763707460314,5.5568004155830515
open,128,3,6,0.4540838373107677,5.646961666418565
open,128,3,7,0.4472740633984188,5.573894018003602
open,128,4,5,0.43516334675659396,5.431182277704701
open,128,4,6,0.4456449957798618,5.5340922391622875
open,128,4,7,0.44143184605933816,5.500447226370107
open,128,5,6,0.45344069768413725,5.6433537958471955
open,128,5,7,0.44527939979889614,5.542137008690993
open,128,6,7,0.45478216857657466,5.675269682025124
open,129,0,1,0.4384518845402198,5.465173606560748
open,129,0,2,0.4453830027006336,5.5547257509307775
open,129,0,3,0.4412367428931233,5.513898395634681
open,129,0,4,0.43937139369926553,5.479381090489986
open,129,0,5,0.44427374992029334,5.546431231848007
open,129,0,6,0.4513799868235309,5.623225844849402
open,129,0,7,0.44708049215181206,5.569718554666629
open,129,1,2,0.44211835098997954,5.525230977456902
open,129,1,3,0.4412048174112374,5.499303757240776
open,129,1,4,0.43602192764246495,5.4319012851016115
open,129,1,5,0.4405027964297768,5.482783698727952
open,129,1,6,0.44818061330559417,5.579745518729286
open,129,1,7,0.4395844701672012,5.4957695786305125
open,129,2,3,0.4481861307871515,5.590640797103142
open,129,2,4,0.44194625888723094,5.495017417547636
open,129,2,5,0.4471636299150604,5.575983617576846
open,129,2,6,0.45647660221946207,5.689621382609733
open,129,2,7,0.44814364952729135,5.601834547629358
open,129,3,4,0.4400115867630978,5.475725728381274
open,129,3,5,0.4450381017704349,5.556806217838357
open,129,3,6,0.4540842593489679,5.646966914862448
open,129,3,7,0.44727423094101165,5.573896105906149
open,129,4,5,0.4351634848845938,5.431184001651238
open,129,4,6,0.44564521024907155,5.534094902475913
open,129,4,7,0.44143197614485186,5.500448847296439
open,129,5,6,0.4534409643889869,5.6433571151562765
open,129,5,7,0.4452798519602414,5.542142636483625
open,129,6,7,0.4547824798103456,5.6752735659407785
open,130,0,1,0.43845188124857426,5.465173565531356
open,130,0,2,0.445382985581627,5.554725537426027
open,130,0,3,0.4412370556858303,5.5139023044370035
open,130,0,4,0.43937132060525086,5.479380178937784
open,130,0,5,0.4442738851634014,5.546432920258809
open,130,0,6,0.4513802090202039,5.623228612943049
open,130,0,7,0.4470806281088466,5.5697202484162585
open,130,1,2,0.44211844953224405,5.525232208956955
open,130,1,3,0.44120480196305994,5.499303564690249
open,130,1,4,0.43602189579912154,5.431900888401613
open,130,1,5,0.44050291192141805,5.482785136211875
open,130,1,6,0.44818078136854933,5.57974761107441
open,130,1,7,0.4395845760844242,5.495770902828002
open,130,2,3,0.4481863136571339,5.590643078209838
open,130,2,4,0.44194636068036103,5.495018683210625
open,130,2,5,0.4471637697333978,5.575985361065596
open,130,2,6,0.456476796081157,5.689623798943099
open,130,2,7,0.4481437315335609,5.601835572714851
open,130,3,4,0.44001175461635667,5.47572781723174
open,130,3,5,0.4450385524136483,5.556811844630761
open,130,3,6,0.4540846697971272,5.6469720191732184
open,130,3,7,0.44727438614495063,5.573898040045367
open,130,4,5,0.43516359106714825,5.431185326893385
open,130,4,6,0.4456453934747186,5.534097177801881
open,130,4,7,0.4414321024548636,5.50045042117825
open,130,5,6,0.4534412098939007,5.643360170618863
open,130,5,7,0.44528029445923084,5.542148144014463
open,130,6,7,0.4547827692351681,5.675277177700504
open,131,0,1,0.43845188088154435,5.465173560956437
open,131,0,2,0.44538295730515387,5.554725184767635
open,131,0,3,0.44123735947729903,5.513906100755689
open,131,0,4,0.4393712790576064,5.479379660798959
open,131,0,5,0.4442740289604574,5.546434715459364
open,131,0,6,0.4513804192866239,5.62323123241135
open,131,0,7,0.44708075276292064,5.5697218013538645
open,131,1,2,0.4421185334152304,5.525233257257423
open,131,1,3,0.44120475061394876,5.499302924660157
open,131,1,4,0.4360218983361244,5.431900920007246
open,131,1,5,0.4405030214761855,5.482786499801613
open,131,1,6,0.448180928634141,5.579749444497144
open,131,1,7,0.439584660655828,5.495771960155956
open,131,2,3,0.44818647341000106,5.590645070955341
open,131,2,4,0.44194648554307897,5.4950202357134375
open,131,2,5,0.44716390209461965,5.575987011566566
open,131,2,6,0.45647697444954366,5.689626022164578
open,131,2,7,0.4481437958529952,5.601836376713367
open,131,3,4,0.44001193864815313,5.475730107416075
open,131,3,5,0.44503898354860566,5.556817227840428
open,131,3,6,0.45408504343546163,5.646976665719029
open,131,3,7,0.4472745051282774,5.573899522806179
open,131,4,5,0.43516372566092454,5.431187006730021
open,131,4,6,0.4456456096700348,5.534099862550577
open,131,4,7,0.4414322431481762,5.500452174282717
open,131,5,6,0.4534414489461324,5.643363145773776
open,131,5,7,0.4452807218306783,5.542153463261472
open,131,6,7,0.454783041777344,5.675280578780087
open,132,0,1,0.43845186774798156,5.465173397250444
open,132,0,2,0.44538291633291144,5.554724673770204
open,132,0,3,0.4412376785059397,5.513910087485122
open,132,0,4,0.43937122811951373,5.479379025552273
open,132,0,5,0.44427415750828625,5.546436320284526
open,132,0,6,0.45138061137508184,5.62323362542126
open,132,0,7,0.44708085902384115,5.5697231251499835
open,132,1,2,0.44211860721189167,5.52523417950731
open,132,1,3,0.4412046737244137,5.499301966286874
open,132,1,4,0.4360218987516384,5.431900925183663
open,132,1,5,0.4405031145046498,5.482787657694257
open,132,1,6,0.4481810596692247,5.579751075853787
open,132,1,7,0.43958472900161477,5.495772814628125
open,132,2,3,0.4481866043290539,5.590646704029966
open,132,2,4,0.44194660760034354,5.4950217533341466
open,132,2,5,0.4471639923444385,5.575988136952168
open,132,2,6,0.45647714114460625,5.6896280998872655
open,132,2,7,0.44814384181906686,5.601836951293255
open,132,3,4,0.4400120892909433,5.475731982090803
open,132,3,5,0.4450393860457443,5.556822253474399
open,132,3,6,0.45408538561430395,5.646980921036322
open,132,3,7,0.4472746249996393,5.573901016633615
open,132,4,5,0.43516383109976603,5.431188322690043
open,132,4,6,0.44564580488434763,5.534102286753752
open,132,4,7,0.44143237367657795,5.500453800727642
open,132,5,6,0.4534416646433603,5.643365830261022
open,132,5,7,0.44528112211320126,5.542158445348192
open,132,6,7,0.45478329473637874,5.675283735479799
open,133,0,1,0.4384518673831093,5.465173392702419
open,133,0,2,0.4453828599385569,5.554723970431345
open,133,0,3,0.44123800032785976,5.513914109120667
open,133,0,4,0.43937116973847345,5.479378297484919
open,133,0,5,0.4442742839638289,5.546437898989033
open,133,0,6,0.4513807849102388,5.623235787296859
open,133,0,7,0.4470809520822234,5.569724284469184
open,133,1,2,0.44211867582759873,5.525235037009898
open,133,1,3,0.44120453248160485,5.499300205795876
open,133,1,4,0.4360218990496871,5.431900928896712
open,133,1,5,0.44050318607292127,5.482788548479414
open,133,1,6,0.4481811748092975,5.579752509321202
open,133,1,7,0.43958477236127186,5.495773356718896
open,133,2,3,0.44818672616621846,5.590648223817787
open,133,2,4,0.44194671424840726,5.4950230793618156
open,133,2,5,0.4471640564459947,5.575988936277525
open,133,2,6,0.45647727628178486,5.6896297842657795
open,133,2,7,0.44814387242210707,5.601837333833917
open,133,3,4,0.4400122132612689,5.475733524839953
open,133,3,5,0.44503973534999575,5.556826614934752
open,133,3,6,0.45408570432814876,5.646984884544195
open,133,3,7,0.4472747137547063,5.5739021226922425
open,133,4,5,0.4351639211687002,5.431189446821481
open,133,4,6,0.4456459909390758,5.53410459721171
open,133,4,7,0.4414324976709405,5.500455345755381
open,133,5,6,0.4534418554016376,5.643368204367391
open,133,5,7,0.44528149543607376,5.542163091883623
open,133,6,7,0.4547835293200218,5.675286662871261
open,134,0,1,0.4384518649126903,5.465173361909374
open,134,0,2,0.44538279172684986,5.55472311970888
open,134,0,3,0.44123834827302727,5.513918457204392
open,134,0,4,0.4393711034556887,5.479377470875261
open,134,0,5,0.4442743888652325,5.546439208605956
open,134,0,6,0.4513809443682957,5.623237773802004
open,134,0,7,0.44708103440590297,5.569725310055702
open,134,1,2,0.4421187366211565,5.525235796757707
open,134,1,3,0.44120438019015035,5.49929830759138
open,134,1,4,0.4360218887488051,5.431900800569739
open,134,1,5,0.4405032517397778,5.482789365811729
open,134,1,6,0.44818127713459527,5.579753783247616
open,134,1,7,0.4395848031702948,5.495773741899225
open,134,2,3,0.4481868603635149,5.590649897784982
open,134,2,4,0.44194680861859836,5.495024252730372
open,134,2,5,0.44716411640862036,5.575989683991774
open,134,2,6,0.4564774032712525,5.6896313670894925
