epoch_zero,left_segment_id,right_segment_id,first_optimizer_step_zero,second_optimizer_step_zero,optimizer_step_lag,same_optimizer_update
24,r5-f1-3e1835364efa0cd70eac8440,r5-f1-e53d27897f2b54b319359276,889,897,8,False
24,r5-f1-4064f2111ade33c872dddebb,r5-f1-8a99660c10ca49b3ea406d3a,872,872,0,True
24,r5-f1-41e9c948500eca6be7d91b52,r5-f1-dfc1a5170b311824b4d300ee,876,879,3,False
24,r5-f1-424ad895f87caef3551f0413,r5-f1-a5956cf71dc55f0b13dc6bcd,866,886,20,False
24,r5-f1-42bcd10207498d81228ee876,r5-f1-c33bda226b9dbfc0e3534b21,887,897,10,False
24,r5-f1-43d80123c368360fd146bbad,r5-f1-93bc6cd81b8e9c116cd78963,880,893,13,False
24,r5-f1-449082cbacc6b0b2df6b852f,r5-f1-ec24766b2964895b1e852dcf,875,882,7,False
24,r5-f1-46ca7e059c993e52aa2b696b,r5-f1-6389741841a6424240f2518f,870,874,4,False
24,r5-f1-484ccb5a8904c06ecb1eac33,r5-f1-abc0d8bc8badced6be8c2145,881,891,10,False
24,r5-f1-4c165001a3383e566579ad5b,r5-f1-aa1db5f9f2f6d628fe566631,872,879,7,False
24,r5-f1-4dc8aa1a120bbc32912d380e,r5-f1-8cb46f3d2238e81eb01d280c,877,896,19,False
24,r5-f1-51b98737a31bc79debbbfa14,r5-f1-c25660d46a0474e9b149d7ea,870,881,11,False
24,r5-f1-533c9a69b6238d710eabce91,r5-f1-ccfe0f67bd23dcb77ca62be7,866,895,29,False
24,r5-f1-54e337479077092c43e9373c,r5-f1-d3e01ada2aa733e5e0d6dfd8,870,875,5,False
24,r5-f1-5b88de40cf368cfe44843a1e,r5-f1-b5b521cbaa21cde776509fcd,873,878,5,False
24,r5-f1-5e4a2f47c8c40a725de2d246,r5-f1-d5a1e49631ce5b003b2e4a38,880,892,12,False
24,r5-f1-5f828a137a622871abcb86c7,r5-f1-c4577184ceeecd7502540cd3,864,898,34,False
24,r5-f1-60cdf979d89056f9382a846b,r5-f1-f048b20b5fd8c992c80f6732,867,886,19,False
24,r5-f1-6326749e86f5b189fc0e8433,r5-f1-f26c34b2d8b52e2cb8fbbbf6,871,882,11,False
24,r5-f1-633a38dfec01bdf942d94a18,r5-f1-7cbccd51bc7fc9dd0ffbc1d9,866,873,7,False
24,r5-f1-64efda09ee23454ef6fc4ea0,r5-f1-9791bc14ea20d25013131014,870,873,3,False
24,r5-f1-6c79a35c4220624067f86b80,r5-f1-da55951d31390d807d7d1725,877,889,12,False
24,r5-f1-720bb6d0cb4b78b9ffeb03a4,r5-f1-9e4eb2e6a343877e7cadf273,871,878,7,False
24,r5-f1-75b0f8cbaa9c3b464b678254,r5-f1-a73cccc1ce0baf4c400e2f82,869,893,24,False
24,r5-f1-7692b4c408bd859d83c37780,r5-f1-8314892e9ca8c8f4ff0220a7,882,887,5,False
24,r5-f1-78188385de6e2de136e13d33,r5-f1-94800f8cbff36e8722e36eb7,879,899,20,False
24,r5-f1-78703e27d1df172502650dc2,r5-f1-a96887b45ab5b4e57e4981ef,890,899,9,False
24,r5-f1-7d9fd9ab713cd0e8b1cce098,r5-f1-ae6f6609b2c760c468328003,869,893,24,False
24,r5-f1-850920fa10f9b9ba8843af7a,r5-f1-e714849831367e291c12986a,866,867,1,False
24,r5-f1-91af04efffefc50ce23cf297,r5-f1-bc613f63abcc1aef8fa11d83,865,884,19,False
24,r5-f1-93bdeada4e43e5a0dbafb6fe,r5-f1-f6518d584b598cd5c753e975,864,880,16,False
24,r5-f1-95baedc4243946fc23378121,r5-f1-ee59008270e04ddeb87f5940,874,878,4,False
24,r5-f1-96464e790b9333aa03c28b88,r5-f1-a28f658e0ad94927973a73dd,876,895,19,False
24,r5-f1-96bcc926cff67fb7265839f7,r5-f1-ecbdbfd182fdb8074ad5ef83,891,894,3,False
24,r5-f1-96dc56f89876a43a90f81ae8,r5-f1-e1ce38eb4734b02d744305a8,884,890,6,False
24,r5-f1-ad8646bcd13cb593285eabf2,r5-f1-e49baae09180e3649c380781,894,898,4,False
24,r5-f1-b502b62b5999cb6f2f46fde2,r5-f1-e233f959cfe5f94e7640a385,894,896,2,False
24,r5-f1-bc1bb47a4293aeda2703a38f,r5-f1-e7aff71e10e7b26122d32b72,893,898,5,False
24,r5-f1-bf42263e35b144aea3a125dd,r5-f1-e5af5cacf6dff47c97228615,877,880,3,False
24,r5-f1-bf9875c83a8844f910b65953,r5-f1-dac7055b419c0ee6030f9b80,885,896,11,False
24,r5-f1-c0187dbd694866e9a30a5a79,r5-f1-fce2c84e8e18a3277fc8a3da,868,899,31,False
24,r5-f1-c8aa69e9e27b9f54b146d2e2,r5-f1-fe2d363ab91f04f8406a2ca7,889,891,2,False
24,r5-f1-e8d6bec744f8d61e31dadcd7,r5-f1-efc5731ec7a8e9343621fbd7,883,899,16,False
24,r5-f1-ecf4946e7096b0f851fa9165,r5-f1-f79bcda9f779fd7ae1e9cad1,865,892,27,False
25,r5-f1-01b355775f2293b3ee1364b8,r5-f1-5c346dd9cec6ff67cc2a65de,904,924,20,False
25,r5-f1-021f03f1caf81b5e7b4e0920,r5-f1-83ac1d4a97bc2845e64596ab,913,928,15,False
25,r5-f1-05c2d8fed07d2996eea98947,r5-f1-fb2fd685d93a8e5350209fe8,930,935,5,False
25,r5-f1-072c39f4b8f288d57977e728,r5-f1-d463ffd94aae21470865802f,908,910,2,False
25,r5-f1-081c8e4b441012fd60db6ffe,r5-f1-9dd1420e88d6e1aa0115e74e,901,930,29,False
25,r5-f1-0d7f93d677ecae4c0ec37117,r5-f1-74bd80f2dff32f9fd1ee2f05,915,934,19,False
25,r5-f1-0e1c4b16ee27b5e02fcf1570,r5-f1-45f9baf8b494b40958de6249,909,926,17,False
25,r5-f1-12ec8264f1d798a20c8472ea,r5-f1-56bd5df46af93b8ef534ad9d,908,920,12,False
25,r5-f1-140b51f700eef3b9720a28c7,r5-f1-8b1ca5fb3df0743f8a5d2031,901,908,7,False
25,r5-f1-14592ad3fb277d902fcca8a4,r5-f1-c4ab86140291c3379237f3c6,907,915,8,False
25,r5-f1-17676cb8c65e947d9311466c,r5-f1-3ce5098afba99ac89b520439,922,932,10,False
25,r5-f1-1bd0b8bb497d87746752f61f,r5-f1-33d8225a9aa06186a07bcb81,924,933,9,False
25,r5-f1-1c05cb63b8fa86864476c790,r5-f1-753ac65796df96e3fa0dcd28,905,923,18,False
25,r5-f1-20081323b12313d0072a7558,r5-f1-68d84a588a2d97d510b9a798,929,933,4,False
25,r5-f1-213f6964c85dc869bfbc8e29,r5-f1-95b980071b480fd75474c504,921,929,8,False
25,r5-f1-2147d221d19787de20e29742,r5-f1-5fd7690662a56145be3a1b69,903,915,12,False
25,r5-f1-2209d0e463a55c60f24d2bfd,r5-f1-e6a3829cabd0249e46ded6fb,911,931,20,False
25,r5-f1-2d7ae5c0099ef1115cf9f49a,r5-f1-631687bae6a2a482c1b3467b,923,924,1,False
25,r5-f1-2f1f5522e8d48066aac367d3,r5-f1-f8c8b2629e7b13eb61c9d81e,909,927,18,False
25,r5-f1-3017647d3ea4dc9401adaf52,r5-f1-8d011739799631b71397985a,907,928,21,False
25,r5-f1-30d977225541ff1a4a549b3a,r5-f1-cca1530b46be3dd4d215ac9c,910,925,15,False
25,r5-f1-346838407cd512cc36b86a9f,r5-f1-384d4e783ac18f38d095fa6e,900,913,13,False
25,r5-f1-34d7dd11544b6dc87eb38bc0,r5-f1-7cc24d6be18b764c0c76a497,918,921,3,False
25,r5-f1-35d192def35747e67a3ea4bb,r5-f1-5b1d1399ad42dbda18fd62f4,910,912,2,False
25,r5-f1-35e06a6dbda44ebe51cadbbe,r5-f1-d8ee7108e6ed2dcfff764999,916,919,3,False
25,r5-f1-36c43a561be78681da35b3dd,r5-f1-883da7d6d35d9501a32a56c0,907,907,0,True
25,r5-f1-3d453f1453f64f70f9e9db5e,r5-f1-c7d613dd83014711dfe30d19,922,926,4,False
25,r5-f1-3d698dcc509fc631398f092d,r5-f1-e29eb97b70aaf293eeff3460,920,932,12,False
25,r5-f1-3e1835364efa0cd70eac8440,r5-f1-e53d27897f2b54b319359276,914,918,4,False
25,r5-f1-4064f2111ade33c872dddebb,r5-f1-8a99660c10ca49b3ea406d3a,904,927,23,False
25,r5-f1-41e9c948500eca6be7d91b52,r5-f1-dfc1a5170b311824b4d300ee,902,916,14,False
25,r5-f1-424ad895f87caef3551f0413,r5-f1-a5956cf71dc55f0b13dc6bcd,902,903,1,False
25,r5-f1-42bcd10207498d81228ee876,r5-f1-c33bda226b9dbfc0e3534b21,906,933,27,False
25,r5-f1-43d80123c368360fd146bbad,r5-f1-93bc6cd81b8e9c116cd78963,922,931,9,False
25,r5-f1-449082cbacc6b0b2df6b852f,r5-f1-ec24766b2964895b1e852dcf,933,935,2,False
25,r5-f1-46ca7e059c993e52aa2b696b,r5-f1-6389741841a6424240f2518f,932,935,3,False
25,r5-f1-484ccb5a8904c06ecb1eac33,r5-f1-abc0d8bc8badced6be8c2145,905,929,24,False
25,r5-f1-4c165001a3383e566579ad5b,r5-f1-aa1db5f9f2f6d628fe566631,917,922,5,False
25,r5-f1-4dc8aa1a120bbc32912d380e,r5-f1-8cb46f3d2238e81eb01d280c,917,928,11,False
25,r5-f1-51b98737a31bc79debbbfa14,r5-f1-c25660d46a0474e9b149d7ea,902,934,32,False
25,r5-f1-533c9a69b6238d710eabce91,r5-f1-ccfe0f67bd23dcb77ca62be7,901,931,30,False
25,r5-f1-54e337479077092c43e9373c,r5-f1-d3e01ada2aa733e5e0d6dfd8,906,913,7,False
25,r5-f1-5b88de40cf368cfe44843a1e,r5-f1-b5b521cbaa21cde776509fcd,909,916,7,False
25,r5-f1-5e4a2f47c8c40a725de2d246,r5-f1-d5a1e49631ce5b003b2e4a38,910,923,13,False
25,r5-f1-5f828a137a622871abcb86c7,r5-f1-c4577184ceeecd7502540cd3,915,923,8,False
25,r5-f1-60cdf979d89056f9382a846b,r5-f1-f048b20b5fd8c992c80f6732,911,931,20,False
25,r5-f1-6326749e86f5b189fc0e8433,r5-f1-f26c34b2d8b52e2cb8fbbbf6,911,930,19,False
25,r5-f1-633a38dfec01bdf942d94a18,r5-f1-7cbccd51bc7fc9dd0ffbc1d9,903,906,3,False
25,r5-f1-64efda09ee23454ef6fc4ea0,r5-f1-9791bc14ea20d25013131014,913,918,5,False
25,r5-f1-6c79a35c4220624067f86b80,r5-f1-da55951d31390d807d7d1725,906,919,13,False
25,r5-f1-720bb6d0cb4b78b9ffeb03a4,r5-f1-9e4eb2e6a343877e7cadf273,914,926,12,False
25,r5-f1-75b0f8cbaa9c3b464b678254,r5-f1-a73cccc1ce0baf4c400e2f82,921,932,11,False
25,r5-f1-7692b4c408bd859d83c37780,r5-f1-8314892e9ca8c8f4ff0220a7,909,911,2,False
25,r5-f1-78188385de6e2de136e13d33,r5-f1-94800f8cbff36e8722e36eb7,900,925,25,False
25,r5-f1-78703e27d1df172502650dc2,r5-f1-a96887b45ab5b4e57e4981ef,912,918,6,False
25,r5-f1-7d9fd9ab713cd0e8b1cce098,r5-f1-ae6f6609b2c760c468328003,904,924,20,False
25,r5-f1-850920fa10f9b9ba8843af7a,r5-f1-e714849831367e291c12986a,900,919,19,False
25,r5-f1-91af04efffefc50ce23cf297,r5-f1-bc613f63abcc1aef8fa11d83,927,928,1,False
25,r5-f1-93bdeada4e43e5a0dbafb6fe,r5-f1-f6518d584b598cd5c753e975,902,905,3,False
25,r5-f1-95baedc4243946fc23378121,r5-f1-ee59008270e04ddeb87f5940,904,912,8,False
25,r5-f1-96464e790b9333aa03c28b88,r5-f1-a28f658e0ad94927973a73dd,914,925,11,False
25,r5-f1-96bcc926cff67fb7265839f7,r5-f1-ecbdbfd182fdb8074ad5ef83,908,921,13,False
25,r5-f1-96dc56f89876a43a90f81ae8,r5-f1-e1ce38eb4734b02d744305a8,919,934,15,False
25,r5-f1-ad8646bcd13cb593285eabf2,r5-f1-e49baae09180e3649c380781,903,934,31,False
25,r5-f1-b502b62b5999cb6f2f46fde2,r5-f1-e233f959cfe5f94e7640a385,925,926,1,False
25,r5-f1-bc1bb47a4293aeda2703a38f,r5-f1-e7aff71e10e7b26122d32b72,917,920,3,False
25,r5-f1-bf42263e35b144aea3a125dd,r5-f1-e5af5cacf6dff47c97228615,901,920,19,False
25,r5-f1-bf9875c83a8844f910b65953,r5-f1-dac7055b419c0ee6030f9b80,905,917,12,False
25,r5-f1-c0187dbd694866e9a30a5a79,r5-f1-fce2c84e8e18a3277fc8a3da,900,935,35,False
25,r5-f1-c8aa69e9e27b9f54b146d2e2,r5-f1-fe2d363ab91f04f8406a2ca7,916,927,11,False
25,r5-f1-e8d6bec744f8d61e31dadcd7,r5-f1-efc5731ec7a8e9343621fbd7,914,930,16,False
25,r5-f1-ecf4946e7096b0f851fa9165,r5-f1-f79bcda9f779fd7ae1e9cad1,912,929,17,False
26,r5-f1-01b355775f2293b3ee1364b8,r5-f1-5c346dd9cec6ff67cc2a65de,948,956,8,False
26,r5-f1-021f03f1caf81b5e7b4e0920,r5-f1-83ac1d4a97bc2845e64596ab,943,966,23,False
26,r5-f1-05c2d8fed07d2996eea98947,r5-f1-fb2fd685d93a8e5350209fe8,943,960,17,False
26,r5-f1-072c39f4b8f288d57977e728,r5-f1-d463ffd94aae21470865802f,961,962,1,False
26,r5-f1-081c8e4b441012fd60db6ffe,r5-f1-9dd1420e88d6e1aa0115e74e,961,970,9,False
26,r5-f1-0d7f93d677ecae4c0ec37117,r5-f1-74bd80f2dff32f9fd1ee2f05,936,943,7,False
26,r5-f1-0e1c4b16ee27b5e02fcf1570,r5-f1-45f9baf8b494b40958de6249,944,945,1,False
26,r5-f1-12ec8264f1d798a20c8472ea,r5-f1-56bd5df46af93b8ef534ad9d,936,968,32,False
26,r5-f1-140b51f700eef3b9720a28c7,r5-f1-8b1ca5fb3df0743f8a5d2031,938,940,2,False
26,r5-f1-14592ad3fb277d902fcca8a4,r5-f1-c4ab86140291c3379237f3c6,942,961,19,False
26,r5-f1-17676cb8c65e947d9311466c,r5-f1-3ce5098afba99ac89b520439,953,971,18,False
26,r5-f1-1bd0b8bb497d87746752f61f,r5-f1-33d8225a9aa06186a07bcb81,937,970,33,False
26,r5-f1-1c05cb63b8fa86864476c790,r5-f1-753ac65796df96e3fa0dcd28,946,952,6,False
26,r5-f1-20081323b12313d0072a7558,r5-f1-68d84a588a2d97d510b9a798,946,957,11,False
26,r5-f1-213f6964c85dc869bfbc8e29,r5-f1-95b980071b480fd75474c504,937,956,19,False
26,r5-f1-2147d221d19787de20e29742,r5-f1-5fd7690662a56145be3a1b69,956,962,6,False
26,r5-f1-2209d0e463a55c60f24d2bfd,r5-f1-e6a3829cabd0249e46ded6fb,938,968,30,False
26,r5-f1-2d7ae5c0099ef1115cf9f49a,r5-f1-631687bae6a2a482c1b3467b,941,941,0,True
26,r5-f1-2f1f5522e8d48066aac367d3,r5-f1-f8c8b2629e7b13eb61c9d81e,939,940,1,False
26,r5-f1-3017647d3ea4dc9401adaf52,r5-f1-8d011739799631b71397985a,937,952,15,False
26,r5-f1-30d977225541ff1a4a549b3a,r5-f1-cca1530b46be3dd4d215ac9c,955,965,10,False
26,r5-f1-346838407cd512cc36b86a9f,r5-f1-384d4e783ac18f38d095fa6e,959,971,12,False
26,r5-f1-34d7dd11544b6dc87eb38bc0,r5-f1-7cc24d6be18b764c0c76a497,959,965,6,False
26,r5-f1-35d192def35747e67a3ea4bb,r5-f1-5b1d1399ad42dbda18fd62f4,960,967,7,False
26,r5-f1-35e06a6dbda44ebe51cadbbe,r5-f1-d8ee7108e6ed2dcfff764999,939,966,27,False
26,r5-f1-36c43a561be78681da35b3dd,r5-f1-883da7d6d35d9501a32a56c0,942,953,11,False
26,r5-f1-3d453f1453f64f70f9e9db5e,r5-f1-c7d613dd83014711dfe30d19,956,965,9,False
26,r5-f1-3d698dcc509fc631398f092d,r5-f1-e29eb97b70aaf293eeff3460,953,954,1,False
26,r5-f1-3e1835364efa0cd70eac8440,r5-f1-e53d27897f2b54b319359276,945,960,15,False
26,r5-f1-4064f2111ade33c872dddebb,r5-f1-8a99660c10ca49b3ea406d3a,954,968,14,False
26,r5-f1-41e9c948500eca6be7d91b52,r5-f1-dfc1a5170b311824b4d300ee,949,966,17,False
26,r5-f1-424ad895f87caef3551f0413,r5-f1-a5956cf71dc55f0b13dc6bcd,967,969,2,False
26,r5-f1-42bcd10207498d81228ee876,r5-f1-c33bda226b9dbfc0e3534b21,961,971,10,False
26,r5-f1-43d80123c368360fd146bbad,r5-f1-93bc6cd81b8e9c116cd78963,942,947,5,False
26,r5-f1-449082cbacc6b0b2df6b852f,r5-f1-ec24766b2964895b1e852dcf,939,953,14,False
26,r5-f1-46ca7e059c993e52aa2b696b,r5-f1-6389741841a6424240f2518f,948,950,2,False
26,r5-f1-484ccb5a8904c06ecb1eac33,r5-f1-abc0d8bc8badced6be8c2145,951,954,3,False
26,r5-f1-4c165001a3383e566579ad5b,r5-f1-aa1db5f9f2f6d628fe566631,947,957,10,False
26,r5-f1-4dc8aa1a120bbc32912d380e,r5-f1-8cb46f3d2238e81eb01d280c,960,964,4,False
26,r5-f1-51b98737a31bc79debbbfa14,r5-f1-c25660d46a0474e9b149d7ea,952,969,17,False
26,r5-f1-533c9a69b6238d710eabce91,r5-f1-ccfe0f67bd23dcb77ca62be7,948,971,23,False
26,r5-f1-54e337479077092c43e9373c,r5-f1-d3e01ada2aa733e5e0d6dfd8,944,955,11,False
26,r5-f1-5b88de40cf368cfe44843a1e,r5-f1-b5b521cbaa21cde776509fcd,946,958,12,False
26,r5-f1-5e4a2f47c8c40a725de2d246,r5-f1-d5a1e49631ce5b003b2e4a38,967,968,1,False
26,r5-f1-5f828a137a622871abcb86c7,r5-f1-c4577184ceeecd7502540cd3,947,950,3,False
26,r5-f1-60cdf979d89056f9382a846b,r5-f1-f048b20b5fd8c992c80f6732,942,958,16,False
26,r5-f1-6326749e86f5b189fc0e8433,r5-f1-f26c34b2d8b52e2cb8fbbbf6,940,950,10,False
26,r5-f1-633a38dfec01bdf942d94a18,r5-f1-7cbccd51bc7fc9dd0ffbc1d9,936,959,23,False
26,r5-f1-64efda09ee23454ef6fc4ea0,r5-f1-9791bc14ea20d25013131014,949,967,18,False
26,r5-f1-6c79a35c4220624067f86b80,r5-f1-da55951d31390d807d7d1725,950,952,2,False
26,r5-f1-720bb6d0cb4b78b9ffeb03a4,r5-f1-9e4eb2e6a343877e7cadf273,945,957,12,False
26,r5-f1-75b0f8cbaa9c3b464b678254,r5-f1-a73cccc1ce0baf4c400e2f82,955,955,0,True
26,r5-f1-7692b4c408bd859d83c37780,r5-f1-8314892e9ca8c8f4ff0220a7,948,951,3,False
26,r5-f1-78188385de6e2de136e13d33,r5-f1-94800f8cbff36e8722e36eb7,937,941,4,False
26,r5-f1-78703e27d1df172502650dc2,r5-f1-a96887b45ab5b4e57e4981ef,938,963,25,False
26,r5-f1-7d9fd9ab713cd0e8b1cce098,r5-f1-ae6f6609b2c760c468328003,947,949,2,False
26,r5-f1-850920fa10f9b9ba8843af7a,r5-f1-e714849831367e291c12986a,936,943,7,False
26,r5-f1-91af04efffefc50ce23cf297,r5-f1-bc613f63abcc1aef8fa11d83,941,958,17,False
26,r5-f1-93bdeada4e43e5a0dbafb6fe,r5-f1-f6518d584b598cd5c753e975,946,969,23,False
26,r5-f1-95baedc4243946fc23378121,r5-f1-ee59008270e04ddeb87f5940,939,954,15,False
26,r5-f1-96464e790b9333aa03c28b88,r5-f1-a28f658e0ad94927973a73dd,962,963,1,False
26,r5-f1-96bcc926cff67fb7265839f7,r5-f1-ecbdbfd182fdb8074ad5ef83,944,951,7,False
26,r5-f1-96dc56f89876a43a90f81ae8,r5-f1-e1ce38eb4734b02d744305a8,945,951,6,False
26,r5-f1-ad8646bcd13cb593285eabf2,r5-f1-e49baae09180e3649c380781,959,964,5,False
26,r5-f1-b502b62b5999cb6f2f46fde2,r5-f1-e233f959cfe5f94e7640a385,940,964,24,False
26,r5-f1-bc1bb47a4293aeda2703a38f,r5-f1-e7aff71e10e7b26122d32b72,938,969,31,False
26,r5-f1-bf42263e35b144aea3a125dd,r5-f1-e5af5cacf6dff47c97228615,962,970,8,False
26,r5-f1-bf9875c83a8844f910b65953,r5-f1-dac7055b419c0ee6030f9b80,944,965,21,False
26,r5-f1-c0187dbd694866e9a30a5a79,r5-f1-fce2c84e8e18a3277fc8a3da,963,966,3,False
26,r5-f1-c8aa69e9e27b9f54b146d2e2,r5-f1-fe2d363ab91f04f8406a2ca7,963,970,7,False
26,r5-f1-e8d6bec744f8d61e31dadcd7,r5-f1-efc5731ec7a8e9343621fbd7,949,958,9,False
26,r5-f1-ecf4946e7096b0f851fa9165,r5-f1-f79bcda9f779fd7ae1e9cad1,957,964,7,False
27,r5-f1-01b355775f2293b3ee1364b8,r5-f1-5c346dd9cec6ff67cc2a65de,973,975,2,False
27,r5-f1-021f03f1caf81b5e7b4e0920,r5-f1-83ac1d4a97bc2845e64596ab,995,996,1,False
27,r5-f1-05c2d8fed07d2996eea98947,r5-f1-fb2fd685d93a8e5350209fe8,978,996,18,False
27,r5-f1-072c39f4b8f288d57977e728,r5-f1-d463ffd94aae21470865802f,976,1006,30,False
27,r5-f1-081c8e4b441012fd60db6ffe,r5-f1-9dd1420e88d6e1aa0115e74e,975,989,14,False
27,r5-f1-0d7f93d677ecae4c0ec37117,r5-f1-74bd80f2dff32f9fd1ee2f05,975,1003,28,False
27,r5-f1-0e1c4b16ee27b5e02fcf1570,r5-f1-45f9baf8b494b40958de6249,990,1003,13,False
27,r5-f1-12ec8264f1d798a20c8472ea,r5-f1-56bd5df46af93b8ef534ad9d,1001,1002,1,False
27,r5-f1-140b51f700eef3b9720a28c7,r5-f1-8b1ca5fb3df0743f8a5d2031,981,987,6,False
27,r5-f1-14592ad3fb277d902fcca8a4,r5-f1-c4ab86140291c3379237f3c6,998,1004,6,False
27,r5-f1-17676cb8c65e947d9311466c,r5-f1-3ce5098afba99ac89b520439,977,1001,24,False
27,r5-f1-1bd0b8bb497d87746752f61f,r5-f1-33d8225a9aa06186a07bcb81,983,997,14,False
27,r5-f1-1c05cb63b8fa86864476c790,r5-f1-753ac65796df96e3fa0dcd28,976,981,5,False
27,r5-f1-20081323b12313d0072a7558,r5-f1-68d84a588a2d97d510b9a798,985,992,7,False
27,r5-f1-213f6964c85dc869bfbc8e29,r5-f1-95b980071b480fd75474c504,991,993,2,False
27,r5-f1-2147d221d19787de20e29742,r5-f1-5fd7690662a56145be3a1b69,972,1001,29,False
27,r5-f1-2209d0e463a55c60f24d2bfd,r5-f1-e6a3829cabd0249e46ded6fb,979,1005,26,False
27,r5-f1-2d7ae5c0099ef1115cf9f49a,r5-f1-631687bae6a2a482c1b3467b,972,999,27,False
27,r5-f1-2f1f5522e8d48066aac367d3,r5-f1-f8c8b2629e7b13eb61c9d81e,978,992,14,False
27,r5-f1-3017647d3ea4dc9401adaf52,r5-f1-8d011739799631b71397985a,977,985,8,False
27,r5-f1-30d977225541ff1a4a549b3a,r5-f1-cca1530b46be3dd4d215ac9c,974,978,4,False
27,r5-f1-346838407cd512cc36b86a9f,r5-f1-384d4e783ac18f38d095fa6e,977,982,5,False
27,r5-f1-34d7dd11544b6dc87eb38bc0,r5-f1-7cc24d6be18b764c0c76a497,984,988,4,False
27,r5-f1-35d192def35747e67a3ea4bb,r5-f1-5b1d1399ad42dbda18fd62f4,991,997,6,False
27,r5-f1-35e06a6dbda44ebe51cadbbe,r5-f1-d8ee7108e6ed2dcfff764999,973,1002,29,False
27,r5-f1-36c43a561be78681da35b3dd,r5-f1-883da7d6d35d9501a32a56c0,979,992,13,False
27,r5-f1-3d453f1453f64f70f9e9db5e,r5-f1-c7d613dd83014711dfe30d19,987,997,10,False
27,r5-f1-3d698dcc509fc631398f092d,r5-f1-e29eb97b70aaf293eeff3460,998,1006,8,False
27,r5-f1-3e1835364efa0cd70eac8440,r5-f1-e53d27897f2b54b319359276,974,987,13,False
27,r5-f1-4064f2111ade33c872dddebb,r5-f1-8a99660c10ca49b3ea406d3a,972,998,26,False
27,r5-f1-41e9c948500eca6be7d91b52,r5-f1-dfc1a5170b311824b4d300ee,985,999,14,False
27,r5-f1-424ad895f87caef3551f0413,r5-f1-a5956cf71dc55f0b13dc6bcd,976,983,7,False
27,r5-f1-42bcd10207498d81228ee876,r5-f1-c33bda226b9dbfc0e3534b21,994,1000,6,False
27,r5-f1-43d80123c368360fd146bbad,r5-f1-93bc6cd81b8e9c116cd78963,990,1007,17,False
27,r5-f1-449082cbacc6b0b2df6b852f,r5-f1-ec24766b2964895b1e852dcf,977,1002,25,False
27,r5-f1-46ca7e059c993e52aa2b696b,r5-f1-6389741841a6424240f2518f,999,1000,1,False
27,r5-f1-484ccb5a8904c06ecb1eac33,r5-f1-abc0d8bc8badced6be8c2145,984,1005,21,False
27,r5-f1-4c165001a3383e566579ad5b,r5-f1-aa1db5f9f2f6d628fe566631,1000,1004,4,False
27,r5-f1-4dc8aa1a120bbc32912d380e,r5-f1-8cb46f3d2238e81eb01d280c,986,991,5,False
27,r5-f1-51b98737a31bc79debbbfa14,r5-f1-c25660d46a0474e9b149d7ea,986,993,7,False
27,r5-f1-533c9a69b6238d710eabce91,r5-f1-ccfe0f67bd23dcb77ca62be7,995,1002,7,False
27,r5-f1-54e337479077092c43e9373c,r5-f1-d3e01ada2aa733e5e0d6dfd8,985,990,5,False
27,r5-f1-5b88de40cf368cfe44843a1e,r5-f1-b5b521cbaa21cde776509fcd,986,988,2,False
27,r5-f1-5e4a2f47c8c40a725de2d246,r5-f1-d5a1e49631ce5b003b2e4a38,980,981,1,False
27,r5-f1-5f828a137a622871abcb86c7,r5-f1-c4577184ceeecd7502540cd3,978,996,18,False
27,r5-f1-60cdf979d89056f9382a846b,r5-f1-f048b20b5fd8c992c80f6732,979,1006,27,False
27,r5-f1-6326749e86f5b189fc0e8433,r5-f1-f26c34b2d8b52e2cb8fbbbf6,982,998,16,False
27,r5-f1-633a38dfec01bdf942d94a18,r5-f1-7cbccd51bc7fc9dd0ffbc1d9,984,988,4,False
27,r5-f1-64efda09ee23454ef6fc4ea0,r5-f1-9791bc14ea20d25013131014,986,1003,17,False
27,r5-f1-6c79a35c4220624067f86b80,r5-f1-da55951d31390d807d7d1725,995,1007,12,False
27,r5-f1-720bb6d0cb4b78b9ffeb03a4,r5-f1-9e4eb2e6a343877e7cadf273,997,999,2,False
27,r5-f1-75b0f8cbaa9c3b464b678254,r5-f1-a73cccc1ce0baf4c400e2f82,974,981,7,False
27,r5-f1-7692b4c408bd859d83c37780,r5-f1-8314892e9ca8c8f4ff0220a7,972,975,3,False
27,r5-f1-78188385de6e2de136e13d33,r5-f1-94800f8cbff36e8722e36eb7,980,991,11,False
27,r5-f1-78703e27d1df172502650dc2,r5-f1-a96887b45ab5b4e57e4981ef,982,1007,25,False
27,r5-f1-7d9fd9ab713cd0e8b1cce098,r5-f1-ae6f6609b2c760c468328003,987,989,2,False
27,r5-f1-850920fa10f9b9ba8843af7a,r5-f1-e714849831367e291c12986a,992,1005,13,False
27,r5-f1-91af04efffefc50ce23cf297,r5-f1-bc613f63abcc1aef8fa11d83,982,1000,18,False
27,r5-f1-93bdeada4e43e5a0dbafb6fe,r5-f1-f6518d584b598cd5c753e975,994,1003,9,False
27,r5-f1-95baedc4243946fc23378121,r5-f1-ee59008270e04ddeb87f5940,973,983,10,False
27,r5-f1-96464e790b9333aa03c28b88,r5-f1-a28f658e0ad94927973a73dd,996,1005,9,False
27,r5-f1-96bcc926cff67fb7265839f7,r5-f1-ecbdbfd182fdb8074ad5ef83,980,983,3,False
